level	group	se	gene	dist_kb	se_rank	se_fdr	gene_fdr	gene_specific	rho
OncotreeSubtype	Cutaneous Melanoma	USE_37168	LHFPL3	177	8	2.6512070663775032e-278	0.9065777429082744	False	0.09671388785923059
OncotreeSubtype	Cutaneous Melanoma	USE_20606	KLHL29	566	9	1.7883503025526095e-272	0.9065777429082744	False	0.19452611121018173
OncotreeSubtype	Cutaneous Melanoma	USE_19517	GPR42	22	10	1.8048786987330577e-269	0.9573500701500897	False	-0.009009838474276867
OncotreeSubtype	Cutaneous Melanoma	USE_25073	TPTE	878	11	2.76324855229487e-254	0.9065777429082744	False	0.0388777500692504
OncotreeSubtype	Cutaneous Melanoma	USE_26889	ITGA9	33	12	9.438922002068206e-254	0.006473424389607299	True	0.33486374642316
OncotreeSubtype	Cutaneous Melanoma	USE_31303	PLCXD3	73	13	2.2970396267972565e-246	0.9573500701500897	False	0.23644174275206875
OncotreeSubtype	Cutaneous Melanoma	USE_37167	LHFPL3	181	14	8.734655178920876e-243	0.9065777429082744	False	0.21732215520409895
OncotreeSubtype	Cutaneous Melanoma	USE_36737	PHTF2	301	15	3.3970162395489546e-234	0.9065777429082744	False	0.13666834243859866
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_27773	GAP43	325	1	4.002063306893716e-157	0.9573500701500897	False	0.23933667244196613
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_9921	PPP1R12A	184	2	1.997113031749661e-120	0.9065777429082744	False	0.23707232030556666
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_9937	PPFIA2	301	3	8.655219870298491e-108	0.2952886538157573	False	0.23869137765411552
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_29790	UGT2B4	9	4	2.168465165758073e-106	0.9573500701500897	False	0.24582774121622125
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_27763	GAP43	428	5	1.5293426538505604e-98	0.9573500701500897	False	0.28378738517580443
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_27765	GAP43	162	6	7.778330900679914e-94	0.9573500701500897	False	0.4801449820384148
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_27776	LSAMP	329	7	2.781141605781559e-84	0.9065777429082744	False	0.4353104353539126
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_28076	KY	25	8	5.260446215444808e-83	0.9065777429082744	False	0.36107897857100457
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_28077	KY	78	9	4.854394571722803e-80	0.9065777429082744	False	0.2510050436404149
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_26076	ISX	226	10	1.3481789184508691e-78	0.9573500701500897	False	0.006549299040213954
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_31247	GDNF	15	11	6.28729772960908e-75	0.02436466185617863	True	0.3057787278557852
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_5128	C10orf71	37	12	1.8172623292927947e-74	0.9573500701500897	False	0.0960009893310765
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_6784	HIPK3	67	13	1.0672004506626115e-70	0.9065777429082744	False	-0.01972586012182746
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_32740	PTTG1	123	14	5.095901201224369e-68	0.9065777429082744	False	0.02758923485537839
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_9975	TMTC3	69	15	4.521712536036021e-63	0.9065777429082744	False	0.1983242637417089
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_25825	IGLL5	73	1	2.1787784988569652e-147	0.0022785317205645606	True	0.21814834788507953
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_39673	SAMD12	122	2	4.562899528795316e-146	0.9065777429082744	False	0.18680186286288852
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_28868	BCL6	167	3	4.208394693844133e-134	0.9065777429082744	False	0.25745716280128783
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_23965	SCP2D1	257	4	4.149810429622786e-127	0.9573500701500897	False	0.06962109928003518
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_39672	SAMD12	128	5	2.083579784129309e-118	0.9065777429082744	False	0.26687130885876814
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_28874	BCL6	243	6	3.1732945116679737e-115	0.9065777429082744	False	0.35952750716673854
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_28872	BCL6	207	7	5.933131343449276e-112	0.9065777429082744	False	0.2868975949952657
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_10198	ANKS1B	37	8	6.0271850062771215e-109	0.9065777429082744	False	0.15843919285721714
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_27200	WNT5A	246	9	1.693891414346505e-106	0.9065777429082744	False	0.25079791126465695
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_40914	GRHPR	58	10	4.8192386847178124e-104	0.9065777429082744	False	0.28707150426974026
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_8816	ATF7IP	276	11	3.919284411714642e-99	0.9065777429082744	False	0.08482893079775396
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_42360	MOSPD2	48	12	1.9049302113656925e-98	0.9065777429082744	False	0.21654781528480588
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_40187	TG	42	13	2.937377816432696e-94	0.14584462734832127	False	0.12571703175187401
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_32283	PITX1	22	14	2.606178058041786e-93	0.9065777429082744	False	0.23186572065057756
OncotreeSubtype	Diffuse Large B-Cell Lymphoma, NOS	USE_14154	SENP8	53	15	1.5240606814936054e-92	0.9065777429082744	False	0.06303462052059876
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_36455	NUPR2	252	1	2.0715964963353068e-231	0.9065777429082744	False	0.13197446316811018
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_23861	JAG1	55	2	1.7334011830783095e-199	0.9065777429082744	False	0.4268560333541936
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_4876	JCAD	6	3	1.7975723167534216e-170	0.9065777429082744	False	0.32203279181528266
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_20263	ID2	268	4	2.450469662673297e-161	0.9065777429082744	False	0.2367935303609474
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_37586	AKR1B1	31	5	3.304665139245903e-155	0.9065777429082744	False	0.13885638866421893
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_13776	BCL2L10	5	6	3.487187338554665e-143	0.9065777429082744	False	0.054220224615528244
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_11593	ABCC4	36	7	4.121505406305712e-138	0.9139933446062636	False	0.3418957341660288
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_16218	ASGR2	6	8	1.4244091158077485e-130	2.1394876213320757e-16	True	0.26677931074191275
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_83	PRDM16	3	9	1.392730391704595e-118	0.022318096207818452	True	0.31616720354563355
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_16845	CAVIN1	28	10	1.806570913318973e-118	0.9065777429082744	False	0.12565806574393934
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_22375	ACVR2A	39	11	1.7829023942378372e-112	0.9065777429082744	False	0.12655085288464135
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_13587	PHGR1	4	12	2.9113316129042106e-104	2.3027826311224375e-10	True	0.25080760683066367
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_18628	ALPK2	108	13	6.764954332353133e-102	0.9691939137800715	False	0.022904065273635966
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_23388	C2orf72	6	14	2.798571503145878e-101	0.426236801685281	False	0.4758529105721359
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_37232	SLC26A3	4	15	3.3761616204296014e-96	2.315348293939675e-08	True	0.19572100399227835
OncotreeSubtype	Embryonal Carcinoma	USE_39006	PRDM14	9	1	3.562329438923e-312	3.2728631409353125e-188	True	0.20386078215120787
OncotreeSubtype	Embryonal Carcinoma	USE_42812	ZIC3	2	2	1.7144950951029833e-303	1.3800212820916453e-122	True	0.16565252497302851
OncotreeSubtype	Embryonal Carcinoma	USE_32492	SCGB3A2	4	3	1.2201930585652168e-301	2.280552884714129e-135	True	0.31233356200844725
OncotreeSubtype	Embryonal Carcinoma	USE_37092	IFT22	21	4	2.867007822465897e-268	0.9187010948814892	False	0.140936343586935
OncotreeSubtype	Embryonal Carcinoma	USE_30963	ATPSCKMT	134	5	1.7821671897326015e-229	0.9573500701500897	False	0.11122889376845614
OncotreeSubtype	Embryonal Carcinoma	USE_13338	GOLGA6L6	432	6	4.0828605441899513e-224	0.9065777429082744	False	0.11878223224129235
OncotreeSubtype	Embryonal Carcinoma	USE_2301	FAM72C	140	7	5.075631324785336e-220	0.9065777429082744	False	0.179443067588368
OncotreeSubtype	Embryonal Carcinoma	USE_1369	L1TD1	7	8	1.846045974938352e-210	6.067492622460471e-109	True	0.1480319448569098
OncotreeSubtype	Embryonal Carcinoma	USE_42667	TMEM31	29	9	7.929568763958409e-202	1.632035457992992e-20	True	0.021224004933609538
OncotreeSubtype	Embryonal Carcinoma	USE_13342	GOLGA6L6	195	10	1.337205630046687e-198	0.9065777429082744	False	0.13742193866732402
OncotreeSubtype	Embryonal Carcinoma	USE_16619	RHBDL3	8	11	1.2233169430226884e-197	0.9065777429082744	False	0.38676798304542703
OncotreeSubtype	Embryonal Carcinoma	USE_4126	DISC1	285	12	1.5330482992608414e-192	0.9573500701500897	False	0.001031683464744113
OncotreeSubtype	Embryonal Carcinoma	USE_21666	PLGLB2	324	13	1.0059909142119886e-191	0.9065777429082744	False	0.021468672301497394
OncotreeSubtype	Embryonal Carcinoma	USE_22686	CHN1	23	14	1.648985143806823e-183	0.9065777429082744	False	0.3536825021317264
OncotreeSubtype	Embryonal Carcinoma	USE_13822	PRTG	15	15	4.146799940685687e-176	0.5531858726804176	False	0.3660719826659379
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_5293	LRRTM3	104	1	7.512254331345953e-205	5.79956028544714e-22	True	0.15831103312156042
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_5287	CTNNA3	1520	2	6.544705199059997e-198	0.9065777429082744	False	0.12106524234333559
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_5288	CTNNA3	1496	3	9.514718962505471e-157	0.9065777429082744	False	0.029739515038892016
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_42389	MAP3K15	14	4	1.767226819648003e-144	0.9065777429082744	False	0.048115168864384064
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_5289	CTNNA3	1489	5	2.4708367211708642e-141	0.9065777429082744	False	0.02781746910062388
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_5286	CTNNA3	1609	6	9.114370693490123e-125	0.9065777429082744	False	0.0737992238257719
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_5292	CTNNA3	15	7	4.539831417709075e-117	0.9065777429082744	False	-0.002688961297794931
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_7407	FADD	8	8	1.3643035187416554e-111	0.9065777429082744	False	0.31365554351865554
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_14854	RBFOX1	609	9	1.4378618156467056e-91	2.1225607403345382e-17	True	0.2084306890510364
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_12540	TMEM30B	81	10	7.380196114329276e-91	0.974419493709323	False	0.026027013717621048
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_19442	TSHZ3	5	11	1.0186450650445885e-88	0.01569220442372485	True	0.42219771986498317
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_17037	NGFR	66	12	7.853650946624733e-87	0.0010023382530491111	True	0.2971805790707651
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_11336	PCDH8	81	13	1.5096195642778168e-85	0.9065777429082744	False	0.15524773769166075
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_42434	FTHL17	52	14	2.248965221052239e-82	0.9755348019219309	False	0.004544598467917302
OncotreeSubtype	Embryonal Rhabdomyosarcoma	USE_18017	AKAIN1	27	15	1.8680290655369777e-79	0.9143192470327345	False	0.2834105450672923
OncotreeSubtype	Endometrial Carcinoma	USE_6765	EIF3M	67	1	7.771679982503704e-153	0.9065777429082744	False	0.2530612714480302
OncotreeSubtype	Endometrial Carcinoma	USE_33677	OR2B6	48	2	8.67452829191355e-110	0.9260103116858193	False	0.06121250855963855
OncotreeSubtype	Endometrial Carcinoma	USE_35197	CNKSR3	100	3	2.3773530976171505e-82	0.9065777429082744	False	0.4571255578310045
OncotreeSubtype	Endometrial Carcinoma	USE_33554	SOX4	208	7	2.234652109129265e-54	0.9065777429082744	False	0.24873066296088303
OncotreeSubtype	Endometrial Carcinoma	USE_15564	RRAD	4	8	4.0351260397276813e-53	0.945461112805961	False	0.2587808119449119
OncotreeSubtype	Endometrial Carcinoma	USE_7072	OR10V1	19	9	2.6323785853792244e-51	0.9573500701500897	False	0.07327290782174269
OncotreeSubtype	Endometrial Carcinoma	USE_34991	CITED2	775	10	1.39410996842854e-47	0.9065777429082744	False	0.217149273821758
OncotreeSubtype	Endometrial Carcinoma	USE_33625	SLC17A2	16	11	3.7869110608648643e-44	0.9573500701500897	False	0.20351329395538345
OncotreeSubtype	Endometrial Carcinoma	USE_33559	SOX4	283	12	1.117810830471136e-42	0.9065777429082744	False	0.30192175099349017
OncotreeSubtype	Endometrial Carcinoma	USE_33623	SCGN	37	13	1.1573043289892148e-41	0.9573500701500897	False	0.31185255900902975
OncotreeSubtype	Endometrial Carcinoma	USE_30608	CLCN3	31	14	2.788945792026141e-40	0.9065777429082744	False	0.24930322580299935
OncotreeSubtype	Endometrial Carcinoma	USE_33584	DCDC2	7	15	2.000886169466831e-39	0.6407518385122456	False	0.46167288006979307
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_7072	OR10V1	19	1	7.359749439039202e-109	0.9750105883837961	False	0.07327290782174269
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_39128	TPD52	158	2	5.535272699303847e-63	0.9065777429082744	False	0.13857117745408062
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_9277	SLC38A1	124	3	1.7508406569872423e-52	0.9065777429082744	False	-0.020191936977419354
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_41240	DAPK1	194	4	1.0256515313109123e-46	0.9065777429082744	False	0.39053547004831646
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_10520	NOS1	25	5	1.3609722016955445e-45	7.085266893573613e-07	True	0.3222981073508183
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_28483	MECOM	11	6	7.037924420351459e-44	0.9065777429082744	False	0.5136321642734227
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_13867	ALDH1A2	72	7	9.79875039065939e-43	0.9065777429082744	False	0.02729897722368911
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_28484	MECOM	16	8	8.115311424628667e-42	0.9065777429082744	False	0.5209782099554503
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_10281	C12orf75	171	9	4.491525556506709e-39	0.9065777429082744	False	0.1691085758408982
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_30538	RXFP1	39	10	1.3951658290068112e-36	3.2425228336547743e-06	True	0.31420976482838536
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_35889	NUP42	17	11	9.950781932860628e-36	0.9065777429082744	False	-0.030002025374165808
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_26503	EDEM1	122	12	1.1430391440985464e-35	0.9065777429082744	False	0.12121182122875733
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_38985	CPA6	240	13	1.3180729313191008e-35	0.9205343390496341	False	0.20899242831812392
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_35436	DACT2	20	14	2.3973903286174038e-33	0.9573500701500897	False	0.35545282283797364
OncotreeSubtype	Endometrioid Ovarian Cancer	USE_13808	WDR72	199	15	2.543332625902729e-32	0.9065777429082744	False	0.2561084291897929
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_35508	FOXL3	99	1	1.3233132413675016e-92	0.9943730472030391	False	0.006065035217337728
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_1266	FAM151A	0	2	1.4810302732889342e-86	0.9065777429082744	False	0.2991791068436402
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_16464	SLC47A2	8	3	1.0014871883188467e-68	0.031568178626772046	True	0.44792348641829666
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_35507	FOXL3	77	4	1.971330002825749e-68	0.9943730472030391	False	0.07216748913021633
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_94	TP73	22	5	1.1182489986418912e-64	0.9065777429082744	False	0.31680880870410655
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_22311	KYNU	835	6	2.8473333472956064e-52	0.9065777429082744	False	0.06380368297688521
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_10520	NOS1	25	7	1.4928104451500588e-48	1.80230572169054e-08	True	0.3222981073508183
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_4841	BAMBI	291	8	5.706100690873853e-44	0.9065777429082744	False	0.3783318024850318
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_22310	KYNU	844	9	3.609559634104565e-42	0.9065777429082744	False	0.07851180081262894
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_41444	TRMO	25	10	6.950523462283613e-40	0.9065777429082744	False	0.15861194713907206
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_3404	PKP1	24	11	5.299152231757173e-36	6.176261473507438e-06	True	0.5969939486769984
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_40024	MYC	51	12	1.2104761045103726e-33	0.9065777429082744	False	0.09222569357025306
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_9440	KRT74	10	13	1.6960891403083662e-32	2.022909225174141e-07	True	0.5515390602100376
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_27372	FRMD4B	186	14	3.737094299246635e-32	0.9065777429082744	False	0.38304205400542174
OncotreeSubtype	Esophageal Squamous Cell Carcinoma	USE_35475	DLL1	161	15	2.0791805327418613e-31	0.09148226311730562	True	0.2681257426289927
OncotreeSubtype	Ewing Sarcoma	USE_13093	VRK1	339	1	0.0	0.9065777429082744	False	0.19138341082106317
OncotreeSubtype	Ewing Sarcoma	USE_13092	VRK1	337	2	0.0	0.9065777429082744	False	0.2150040360329315
OncotreeSubtype	Ewing Sarcoma	USE_18121	APCDD1	9	3	1.1342288402383894e-306	6.665662671610145e-12	True	0.3753978383636123
OncotreeSubtype	Ewing Sarcoma	USE_3242	HMCN1	246	4	1.0817053983552707e-302	6.170197846368172e-06	True	0.31335983731411055
OncotreeSubtype	Ewing Sarcoma	USE_38410	STMN4	33	5	1.1318121311947534e-300	4.943799472830015e-11	True	0.11213823649782886
OncotreeSubtype	Ewing Sarcoma	USE_26516	LMCD1	226	6	2.623283445887087e-292	0.9065777429082744	False	0.05080348325783057
OncotreeSubtype	Ewing Sarcoma	USE_7662	CCDC90B	461	7	4.28293902030588e-284	0.9065777429082744	False	0.18868594419759735
OncotreeSubtype	Ewing Sarcoma	USE_42547	XAGE1B	1	8	1.862591567788109e-274	2.93708501026402e-06	True	0.3700073344021816
OncotreeSubtype	Ewing Sarcoma	USE_40679	CER1	1	9	1.0395714513709151e-260	1.4998497136067162e-56	True	0.17020577597579215
OncotreeSubtype	Ewing Sarcoma	USE_36057	NEUROD6	4	10	1.3919761337288412e-258	2.926514316819401e-156	True	0.1672418577787814
OncotreeSubtype	Ewing Sarcoma	USE_41696	TNC	345	11	2.1013705170231512e-255	0.9065777429082744	False	0.301610056371915
OncotreeSubtype	Ewing Sarcoma	USE_5901	XPNPEP1	702	12	1.224772521368196e-251	0.9065777429082744	False	-0.0244679647076545
OncotreeSubtype	Ewing Sarcoma	USE_41707	PAPPA	413	13	2.914354172305565e-251	9.261799118002611e-05	True	0.2100447055060118
OncotreeSubtype	Ewing Sarcoma	USE_15163	HS3ST4	114	14	1.0594916184033375e-250	1.8897164231592167e-56	True	0.2642888686994777
OncotreeSubtype	Ewing Sarcoma	USE_13087	VRK1	190	15	2.659504419976246e-246	0.9065777429082744	False	0.305180543244414
OncotreeSubtype	Fibrosarcoma	USE_8430	NTM	57	1	3.93612698649994e-145	0.010257242832692633	True	0.468744782327102
OncotreeSubtype	Fibrosarcoma	USE_16780	IGFBP4	3	2	1.789273608653192e-114	0.9573500701500897	False	0.35793678207208235
OncotreeSubtype	Fibrosarcoma	USE_19965	SHANK1	13	3	1.278786856682298e-96	0.9065777429082744	False	0.4651853247593086
OncotreeSubtype	Fibrosarcoma	USE_37557	PLXNA4	90	4	1.0760595002747164e-94	0.000407795117131636	True	0.25252273091762684
OncotreeSubtype	Fibrosarcoma	USE_12754	DPF3	192	5	2.6019366653792418e-86	0.9065777429082744	False	0.2593389311207627
OncotreeSubtype	Fibrosarcoma	USE_10766	SFSWAP	128	6	2.1407212386306537e-72	0.9065777429082744	False	0.16127251306025528
OncotreeSubtype	Fibrosarcoma	USE_4417	ADARB2	274	7	1.850719046254959e-66	0.9573500701500897	False	0.5090381330854701
OncotreeSubtype	Fibrosarcoma	USE_40163	ADCY8	41	8	1.3673479244590636e-65	0.9573500701500897	False	0.2171045650584198
OncotreeSubtype	Fibrosarcoma	USE_40303	COL22A1	39	9	3.875217922555633e-65	0.9065777429082744	False	0.2215802199882969
OncotreeSubtype	Fibrosarcoma	USE_24179	NOL4L	43	10	3.7112625174919646e-64	0.9065777429082744	False	0.4601813311872038
OncotreeSubtype	Fibrosarcoma	USE_40302	COL22A1	10	11	5.0751521930747714e-64	0.9065777429082744	False	0.17558589693041743
OncotreeSubtype	Fibrosarcoma	USE_34804	TMEM200A	38	12	6.785042745418367e-57	0.9065777429082744	False	0.5375456307216389
OncotreeSubtype	Fibrosarcoma	USE_14867	CARHSP1	11	13	3.4551648291996784e-52	0.9065777429082744	False	0.18658407491156545
